region,office_id,office_type,date,day_of_week,hour,is_holiday,weather,seasonal_factor,num_visitors,actual_wait_time_minutes,crowd_level
IN,in_office_1,healthcare,2025-02-11,1,13,0,clear,1.0,42,32,moderate
IN,in_office_1,healthcare,2025-02-11,1,14,0,storm,1.0,45,44,high
IN,in_office_1,healthcare,2025-02-11,1,15,0,rain,1.0,47,40,high
IN,in_office_1,healthcare,2025-02-11,1,16,0,clear,1.0,31,33,moderate
IN,in_office_1,healthcare,2025-02-12,2,9,0,rain,1.0,29,35,moderate
IN,in_office_1,healthcare,2025-02-12,2,10,0,clear,1.0,78,69,high
IN,in_office_1,healthcare,2025-02-12,2,11,0,clear,1.0,64,53,high
IN,in_office_1,healthcare,2025-02-12,2,12,0,clear,1.0,61,50,high
IN,in_office_1,healthcare,2025-02-12,2,13,0,rain,1.0,39,27,moderate
IN,in_office_1,healthcare,2025-02-12,2,14,0,storm,1.0,33,35,moderate
IN,in_office_1,healthcare,2025-02-12,2,15,0,normal,1.0,73,68,high
IN,in_office_1,healthcare,2025-02-12,2,16,0,normal,1.0,41,35,moderate
IN,in_office_1,healthcare,2025-02-13,3,9,0,extreme_heat,1.0,34,33,moderate
IN,in_office_1,healthcare,2025-02-13,3,10,0,rain,1.0,68,62,high
IN,in_office_1,healthcare,2025-02-13,3,11,0,clear,1.0,68,57,high
IN,in_office_1,healthcare,2025-02-13,3,12,0,normal,1.0,48,39,high
IN,in_office_1,healthcare,2025-02-13,3,13,0,extreme_heat,1.0,40,32,moderate
IN,in_office_1,healthcare,2025-02-13,3,14,0,rain,1.0,52,50,high
IN,in_office_1,healthcare,2025-02-13,3,15,0,normal,1.0,67,60,high
IN,in_office_1,healthcare,2025-02-13,3,16,0,clear,1.0,33,25,moderate
IN,in_office_1,healthcare,2025-02-14,4,9,0,rain,1.0,24,23,moderate
IN,in_office_1,healthcare,2025-02-14,4,10,0,normal,1.0,77,61,high
IN,in_office_1,healthcare,2025-02-14,4,11,0,normal,1.0,73,67,high
IN,in_office_1,healthcare,2025-02-14,4,12,0,normal,1.0,47,49,high
IN,in_office_1,healthcare,2025-02-14,4,13,0,storm,1.0,31,27,moderate
IN,in_office_1,healthcare,2025-02-14,4,14,0,rain,1.0,69,66,high
IN,in_office_1,healthcare,2025-02-14,4,15,0,storm,1.0,51,49,high
IN,in_office_1,healthcare,2025-02-14,4,16,0,normal,1.0,32,21,moderate
IN,in_office_1,healthcare,2025-02-15,5,9,0,clear,1.0,31,14,moderate
IN,in_office_1,healthcare,2025-02-15,5,10,0,clear,1.0,41,50,moderate
IN,in_office_1,healthcare,2025-02-15,5,11,0,normal,1.0,33,38,moderate
IN,in_office_1,healthcare,2025-02-15,5,12,0,rain,1.0,19,9,low
IN,in_office_1,healthcare,2025-02-15,5,13,0,rain,1.0,28,27,moderate
IN,in_office_1,healthcare,2025-02-15,5,14,0,extreme_heat,1.0,35,40,moderate
IN,in_office_1,healthcare,2025-02-15,5,15,0,extreme_heat,1.0,34,27,moderate
IN,in_office_1,healthcare,2025-02-15,5,16,0,extreme_heat,1.0,1,2,low
IN,in_office_1,healthcare,2025-02-16,6,9,0,rain,1.0,9,4,low
IN,in_office_1,healthcare,2025-02-16,6,10,0,rain,1.0,29,27,moderate
IN,in_office_1,healthcare,2025-02-16,6,11,0,rain,1.0,23,24,moderate
IN,in_office_1,healthcare,2025-02-16,6,12,0,extreme_heat,1.0,16,4,low
IN,in_office_1,healthcare,2025-02-16,6,13,0,rain,1.0,24,17,moderate
IN,in_office_1,healthcare,2025-02-16,6,14,0,storm,1.0,32,31,moderate
IN,in_office_1,healthcare,2025-02-16,6,15,0,normal,1.0,28,22,moderate
IN,in_office_1,healthcare,2025-02-16,6,16,0,clear,1.0,19,23,low
IN,in_office_1,healthcare,2025-02-17,0,9,0,normal,1.0,38,29,moderate
IN,in_office_1,healthcare,2025-02-17,0,10,0,normal,1.0,79,70,high
IN,in_office_1,healthcare,2025-02-17,0,11,0,extreme_heat,1.0,55,51,high
IN,in_office_1,healthcare,2025-02-17,0,12,0,rain,1.0,51,53,high
IN,in_office_1,healthcare,2025-02-17,0,13,0,clear,1.0,52,52,high
IN,in_office_1,healthcare,2025-02-17,0,14,0,extreme_heat,1.0,46,30,high
IN,in_office_1,healthcare,2025-02-17,0,15,0,storm,1.0,54,43,high
IN,in_office_1,healthcare,2025-02-17,0,16,0,clear,1.0,38,30,moderate
IN,in_office_1,healthcare,2025-02-18,1,9,0,extreme_heat,1.0,26,19,moderate
IN,in_office_1,healthcare,2025-02-18,1,10,0,storm,1.0,41,38,moderate
IN,in_office_1,healthcare,2025-02-18,1,11,0,normal,1.0,72,72,high
IN,in_office_1,healthcare,2025-02-18,1,12,0,clear,1.0,62,57,high
IN,in_office_1,healthcare,2025-02-18,1,13,0,extreme_heat,1.0,48,46,high
IN,in_office_1,healthcare,2025-02-18,1,14,0,rain,1.0,56,52,high
IN,in_office_1,healthcare,2025-02-18,1,15,0,rain,1.0,63,63,high
IN,in_office_1,healthcare,2025-02-18,1,16,0,normal,1.0,39,35,moderate
IN,in_office_1,healthcare,2025-02-19,2,9,0,rain,1.0,30,21,moderate
IN,in_office_1,healthcare,2025-02-19,2,10,0,clear,1.0,63,48,high
IN,in_office_1,healthcare,2025-02-19,2,11,0,extreme_heat,1.0,53,49,high
IN,in_office_1,healthcare,2025-02-19,2,12,0,clear,1.0,65,61,high
IN,in_office_1,healthcare,2025-02-19,2,13,0,extreme_heat,1.0,37,29,moderate
IN,in_office_1,healthcare,2025-02-19,2,14,0,storm,1.0,51,42,high
IN,in_office_1,healthcare,2025-02-19,2,15,0,rain,1.0,60,54,high
IN,in_office_1,healthcare,2025-02-19,2,16,0,clear,1.0,32,27,moderate
IN,in_office_1,healthcare,2025-02-20,3,9,0,rain,1.0,39,44,moderate
IN,in_office_1,healthcare,2025-02-20,3,10,0,clear,1.0,79,71,high
IN,in_office_1,healthcare,2025-02-20,3,11,0,rain,1.0,63,59,high
IN,in_office_1,healthcare,2025-02-20,3,12,0,storm,1.0,27,18,moderate
IN,in_office_1,healthcare,2025-02-20,3,13,0,normal,1.0,56,47,high
IN,in_office_1,healthcare,2025-02-20,3,14,0,extreme_heat,1.0,64,60,high
IN,in_office_1,healthcare,2025-02-20,3,15,0,normal,1.0,71,63,high
IN,in_office_1,healthcare,2025-02-20,3,16,0,normal,1.0,38,28,moderate
IN,in_office_1,healthcare,2025-02-21,4,9,0,normal,1.0,47,57,high
IN,in_office_1,healthcare,2025-02-21,4,10,0,extreme_heat,1.0,57,52,high
IN,in_office_1,healthcare,2025-02-21,4,11,0,extreme_heat,1.0,67,53,high
IN,in_office_1,healthcare,2025-02-21,4,12,0,extreme_heat,1.0,42,33,moderate
IN,in_office_1,healthcare,2025-02-21,4,13,0,storm,1.0,29,19,moderate
IN,in_office_1,healthcare,2025-02-21,4,14,0,storm,1.0,47,41,high
IN,in_office_1,healthcare,2025-02-21,4,15,0,rain,1.0,66,62,high
IN,in_office_1,healthcare,2025-02-21,4,16,0,rain,1.0,32,32,moderate
IN,in_office_1,healthcare,2025-02-22,5,9,0,rain,1.0,25,19,moderate
IN,in_office_1,healthcare,2025-02-22,5,10,0,extreme_heat,1.0,30,31,moderate
IN,in_office_1,healthcare,2025-02-22,5,11,0,storm,1.0,22,30,moderate
IN,in_office_1,healthcare,2025-02-22,5,12,0,storm,1.0,5,6,low
IN,in_office_1,healthcare,2025-02-22,5,13,0,clear,1.0,31,23,moderate
IN,in_office_1,healthcare,2025-02-22,5,14,0,rain,1.0,25,20,moderate
IN,in_office_1,healthcare,2025-02-22,5,15,0,rain,1.0,24,25,moderate
IN,in_office_1,healthcare,2025-02-22,5,16,0,storm,1.0,14,11,low
IN,in_office_1,healthcare,2025-02-23,6,9,0,clear,1.0,25,27,moderate
IN,in_office_1,healthcare,2025-02-23,6,10,0,rain,1.0,28,27,moderate
IN,in_office_1,healthcare,2025-02-23,6,11,0,clear,1.0,38,34,moderate
IN,in_office_1,healthcare,2025-02-23,6,12,0,clear,1.0,24,13,moderate
IN,in_office_1,healthcare,2025-02-23,6,13,0,clear,1.0,33,23,moderate
IN,in_office_1,healthcare,2025-02-23,6,14,0,rain,1.0,34,22,moderate
IN,in_office_1,healthcare,2025-02-23,6,15,0,clear,1.0,43,32,moderate
IN,in_office_1,healthcare,2025-02-23,6,16,0,normal,1.0,22,21,moderate
IN,in_office_1,healthcare,2025-02-24,0,9,0,clear,1.0,52,49,high
IN,in_office_1,healthcare,2025-02-24,0,10,0,clear,1.0,75,61,high
IN,in_office_1,healthcare,2025-02-24,0,11,0,extreme_heat,1.0,54,48,high
IN,in_office_1,healthcare,2025-02-24,0,12,0,rain,1.0,45,44,high
IN,in_office_1,healthcare,2025-02-24,0,13,0,extreme_heat,1.0,48,43,high
IN,in_office_1,healthcare,2025-02-24,0,14,0,extreme_heat,1.0,66,61,high
IN,in_office_1,healthcare,2025-02-24,0,15,0,extreme_heat,1.0,58,45,high
IN,in_office_1,healthcare,2025-02-24,0,16,0,normal,1.0,43,33,moderate
IN,in_office_1,healthcare,2025-02-25,1,9,0,clear,1.0,38,32,moderate
IN,in_office_1,healthcare,2025-02-25,1,10,0,storm,1.0,43,34,moderate
IN,in_office_1,healthcare,2025-02-25,1,11,0,clear,1.0,67,59,high
IN,in_office_1,healthcare,2025-02-25,1,12,0,clear,1.0,50,43,high
IN,in_office_1,healthcare,2025-02-25,1,13,0,normal,1.0,59,53,high
IN,in_office_1,healthcare,2025-02-25,1,14,0,clear,1.0,78,70,high
IN,in_office_1,healthcare,2025-02-25,1,15,0,normal,1.0,67,51,high
IN,in_office_1,healthcare,2025-02-25,1,16,0,normal,1.0,25,15,moderate
IN,in_office_1,healthcare,2025-02-26,2,9,0,storm,1.0,22,31,moderate
IN,in_office_1,healthcare,2025-02-26,2,10,0,extreme_heat,1.0,62,44,high
IN,in_office_1,healthcare,2025-02-26,2,11,0,rain,1.0,57,51,high
IN,in_office_1,healthcare,2025-02-26,2,12,0,clear,1.0,36,33,moderate
IN,in_office_1,healthcare,2025-02-26,2,13,0,storm,1.0,34,23,moderate
IN,in_office_1,healthcare,2025-02-26,2,14,0,extreme_heat,1.0,68,67,high
IN,in_office_1,healthcare,2025-02-26,2,15,0,clear,1.0,63,60,high
IN,in_office_1,healthcare,2025-02-26,2,16,0,extreme_heat,1.0,32,32,moderate
IN,in_office_1,healthcare,2025-02-27,3,9,0,storm,1.0,17,15,low
IN,in_office_1,healthcare,2025-02-27,3,10,0,rain,1.0,63,55,high
IN,in_office_1,healthcare,2025-02-27,3,11,0,storm,1.0,43,30,moderate
IN,in_office_1,healthcare,2025-02-27,3,12,0,clear,1.0,51,49,high
IN,in_office_1,healthcare,2025-02-27,3,13,0,rain,1.0,51,41,high
IN,in_office_1,healthcare,2025-02-27,3,14,0,storm,1.0,42,34,moderate
IN,in_office_1,healthcare,2025-02-27,3,15,0,normal,1.0,69,58,high
IN,in_office_1,healthcare,2025-02-27,3,16,0,rain,1.0,37,37,moderate
IN,in_office_1,healthcare,2025-02-28,4,9,0,rain,1.0,27,24,moderate
IN,in_office_1,healthcare,2025-02-28,4,10,0,storm,1.0,44,42,moderate
IN,in_office_1,healthcare,2025-02-28,4,11,0,rain,1.0,59,46,high
IN,in_office_1,healthcare,2025-02-28,4,12,0,extreme_heat,1.0,46,45,high
IN,in_office_1,healthcare,2025-02-28,4,13,0,rain,1.0,45,52,high
IN,in_office_1,healthcare,2025-02-28,4,14,0,clear,1.0,75,73,high
IN,in_office_1,healthcare,2025-02-28,4,15,0,rain,1.0,47,51,high
IN,in_office_1,healthcare,2025-02-28,4,16,0,extreme_heat,1.0,30,21,moderate
IN,in_office_1,healthcare,2025-03-01,5,9,0,rain,1.0,26,30,moderate
IN,in_office_1,healthcare,2025-03-01,5,10,0,extreme_heat,1.0,30,31,moderate
IN,in_office_1,healthcare,2025-03-01,5,11,0,clear,1.0,47,43,high
IN,in_office_1,healthcare,2025-03-01,5,12,0,normal,1.0,25,16,moderate
IN,in_office_1,healthcare,2025-03-01,5,13,0,extreme_heat,1.0,18,16,low
IN,in_office_1,healthcare,2025-03-01,5,14,0,storm,1.0,21,18,moderate
IN,in_office_1,healthcare,2025-03-01,5,15,0,rain,1.0,35,28,moderate
IN,in_office_1,healthcare,2025-03-01,5,16,0,storm,1.0,4,2,low
IN,in_office_1,healthcare,2025-03-02,6,9,0,rain,1.0,12,4,low
IN,in_office_1,healthcare,2025-03-02,6,10,0,storm,1.0,26,17,moderate
IN,in_office_1,healthcare,2025-03-02,6,11,0,clear,1.0,30,28,moderate
IN,in_office_1,healthcare,2025-03-02,6,12,0,clear,1.0,31,25,moderate
IN,in_office_1,healthcare,2025-03-02,6,13,0,normal,1.0,25,15,moderate
IN,in_office_1,healthcare,2025-03-02,6,14,0,extreme_heat,1.0,32,24,moderate
IN,in_office_1,healthcare,2025-03-02,6,15,0,clear,1.0,31,24,moderate
IN,in_office_1,healthcare,2025-03-02,6,16,0,rain,1.0,20,15,moderate
IN,in_office_1,healthcare,2025-03-03,0,9,0,clear,1.0,33,33,moderate
IN,in_office_1,healthcare,2025-03-03,0,10,0,clear,1.0,78,71,high
IN,in_office_1,healthcare,2025-03-03,0,11,0,rain,1.0,57,39,high
IN,in_office_1,healthcare,2025-03-03,0,12,0,rain,1.0,44,39,moderate
IN,in_office_1,healthcare,2025-03-03,0,13,0,storm,1.0,29,27,moderate
IN,in_office_1,healthcare,2025-03-03,0,14,0,normal,1.0,62,55,high
IN,in_office_1,healthcare,2025-03-03,0,15,0,extreme_heat,1.0,51,45,high
IN,in_office_1,healthcare,2025-03-03,0,16,0,normal,1.0,40,43,moderate
IN,in_office_1,healthcare,2025-03-04,1,9,0,normal,1.0,24,20,moderate
IN,in_office_1,healthcare,2025-03-04,1,10,0,storm,1.0,41,38,moderate
IN,in_office_1,healthcare,2025-03-04,1,11,0,extreme_heat,1.0,55,50,high
IN,in_office_1,healthcare,2025-03-04,1,12,0,clear,1.0,49,46,high
IN,in_office_1,healthcare,2025-03-04,1,13,0,extreme_heat,1.0,41,35,moderate
IN,in_office_1,healthcare,2025-03-04,1,14,0,extreme_heat,1.0,56,38,high
IN,in_office_1,healthcare,2025-03-04,1,15,0,storm,1.0,61,52,high
IN,in_office_1,healthcare,2025-03-04,1,16,0,normal,1.0,35,32,moderate
IN,in_office_1,healthcare,2025-03-05,2,9,0,clear,1.0,41,30,moderate
IN,in_office_1,healthcare,2025-03-05,2,10,0,normal,1.0,65,52,high
IN,in_office_1,healthcare,2025-03-05,2,11,0,rain,1.0,55,55,high
IN,in_office_1,healthcare,2025-03-05,2,12,0,normal,1.0,50,45,high
IN,in_office_1,healthcare,2025-03-05,2,13,0,storm,1.0,26,16,moderate
IN,in_office_1,healthcare,2025-03-05,2,14,0,normal,1.0,64,65,high
IN,in_office_1,healthcare,2025-03-05,2,15,0,extreme_heat,1.0,54,41,high
IN,in_office_1,healthcare,2025-03-05,2,16,0,normal,1.0,35,26,moderate
IN,in_office_1,healthcare,2025-03-06,3,9,0,extreme_heat,1.0,25,28,moderate
IN,in_office_1,healthcare,2025-03-06,3,10,0,extreme_heat,1.0,50,45,high
IN,in_office_1,healthcare,2025-03-06,3,11,0,clear,1.0,68,57,high
IN,in_office_1,healthcare,2025-03-06,3,12,0,extreme_heat,1.0,45,39,high
IN,in_office_1,healthcare,2025-03-06,3,13,0,storm,1.0,41,32,moderate
IN,in_office_1,healthcare,2025-03-06,3,14,0,rain,1.0,55,48,high
IN,in_office_1,healthcare,2025-03-06,3,15,0,storm,1.0,43,38,moderate
IN,in_office_1,healthcare,2025-03-06,3,16,0,clear,1.0,35,28,moderate
IN,in_office_1,healthcare,2025-03-07,4,9,0,clear,1.0,28,20,moderate
IN,in_office_1,healthcare,2025-03-07,4,10,0,rain,1.0,61,50,high
IN,in_office_1,healthcare,2025-03-07,4,11,0,rain,1.0,62,60,high
IN,in_office_1,healthcare,2025-03-07,4,12,0,storm,1.0,39,44,moderate
IN,in_office_1,healthcare,2025-03-07,4,13,0,storm,1.0,35,31,moderate
IN,in_office_1,healthcare,2025-03-07,4,14,0,storm,1.0,45,31,high
IN,in_office_1,healthcare,2025-03-07,4,15,0,rain,1.0,56,50,high
IN,in_office_1,healthcare,2025-03-07,4,16,0,clear,1.0,38,28,moderate
IN,in_office_1,healthcare,2025-03-08,5,9,0,clear,1.0,14,11,low
IN,in_office_1,healthcare,2025-03-08,5,10,0,rain,1.0,33,24,moderate
IN,in_office_1,healthcare,2025-03-08,5,11,0,storm,1.0,27,26,moderate
IN,in_office_1,healthcare,2025-03-08,5,12,0,rain,1.0,21,15,moderate
IN,in_office_1,healthcare,2025-03-08,5,13,0,rain,1.0,11,7,low
IN,in_office_1,healthcare,2025-03-08,5,14,0,clear,1.0,38,37,moderate
IN,in_office_1,healthcare,2025-03-08,5,15,0,storm,1.0,16,14,low
IN,in_office_1,healthcare,2025-03-08,5,16,0,normal,1.0,14,16,low
IN,in_office_1,healthcare,2025-03-09,6,9,0,clear,1.0,21,23,moderate
IN,in_office_1,healthcare,2025-03-09,6,10,0,clear,1.0,37,33,moderate
IN,in_office_1,healthcare,2025-03-09,6,11,0,extreme_heat,1.0,29,24,moderate
IN,in_office_1,healthcare,2025-03-09,6,12,0,normal,1.0,14,13,low
IN,in_office_1,healthcare,2025-03-09,6,13,0,clear,1.0,28,30,moderate
IN,in_office_1,healthcare,2025-03-09,6,14,0,rain,1.0,24,30,moderate
IN,in_office_1,healthcare,2025-03-09,6,15,0,extreme_heat,1.0,22,27,moderate
IN,in_office_1,healthcare,2025-03-09,6,16,0,storm,1.0,12,7,low
IN,in_office_1,healthcare,2025-03-10,0,9,0,normal,1.0,36,35,moderate
IN,in_office_1,healthcare,2025-03-10,0,10,0,clear,1.0,73,62,high
IN,in_office_1,healthcare,2025-03-10,0,11,0,normal,1.0,65,61,high
IN,in_office_1,healthcare,2025-03-10,0,12,0,extreme_heat,1.0,47,39,high
IN,in_office_1,healthcare,2025-03-10,0,13,0,rain,1.0,40,28,moderate
IN,in_office_1,healthcare,2025-03-10,0,14,0,extreme_heat,1.0,60,61,high
IN,in_office_1,healthcare,2025-03-10,0,15,0,rain,1.0,53,44,high
IN,in_office_1,healthcare,2025-03-10,0,16,0,clear,1.0,32,32,moderate
IN,in_office_1,healthcare,2025-03-11,1,9,0,normal,1.0,36,31,moderate
IN,in_office_1,healthcare,2025-03-11,1,10,0,extreme_heat,1.0,58,53,high
IN,in_office_1,healthcare,2025-03-11,1,11,0,normal,1.0,64,52,high
IN,in_office_1,healthcare,2025-03-11,1,12,0,storm,1.0,39,31,moderate
IN,in_office_1,healthcare,2025-03-11,1,13,0,storm,1.0,38,40,moderate
IN,in_office_1,healthcare,2025-03-11,1,14,0,storm,1.0,44,38,moderate
IN,in_office_1,healthcare,2025-03-11,1,15,0,clear,1.0,68,56,high
IN,in_office_1,healthcare,2025-03-11,1,16,0,rain,1.0,35,33,moderate
IN,in_office_1,healthcare,2025-03-12,2,9,0,clear,1.0,36,33,moderate
IN,in_office_1,healthcare,2025-03-12,2,10,0,clear,1.0,63,63,high
IN,in_office_1,healthcare,2025-03-12,2,11,0,extreme_heat,1.0,52,45,high
IN,in_office_1,healthcare,2025-03-12,2,12,0,extreme_heat,1.0,44,40,moderate
IN,in_office_1,healthcare,2025-03-12,2,13,0,clear,1.0,47,45,high
IN,in_office_1,healthcare,2025-03-12,2,14,0,clear,1.0,64,57,high
IN,in_office_1,healthcare,2025-03-12,2,15,0,clear,1.0,72,59,high
IN,in_office_1,healthcare,2025-03-12,2,16,0,normal,1.0,37,33,moderate
IN,in_office_1,healthcare,2025-03-13,3,9,0,normal,1.0,22,11,moderate
IN,in_office_1,healthcare,2025-03-13,3,10,0,rain,1.0,54,49,high
IN,in_office_1,healthcare,2025-03-13,3,11,0,clear,1.0,77,72,high
IN,in_office_1,healthcare,2025-03-13,3,12,0,rain,1.0,42,34,moderate
IN,in_office_1,healthcare,2025-03-13,3,13,0,clear,1.0,53,45,high
IN,in_office_1,healthcare,2025-03-13,3,14,0,clear,1.0,72,67,high
IN,in_office_1,healthcare,2025-03-13,3,15,0,normal,1.0,81,73,high
IN,in_office_1,healthcare,2025-03-13,3,16,0,rain,1.0,23,23,moderate
IN,in_office_1,healthcare,2025-03-14,4,9,0,clear,1.0,31,34,moderate
IN,in_office_1,healthcare,2025-03-14,4,10,0,rain,1.0,60,51,high
IN,in_office_1,healthcare,2025-03-14,4,11,0,storm,1.0,41,31,moderate
IN,in_office_1,healthcare,2025-03-14,4,12,0,extreme_heat,1.0,45,39,high
IN,in_office_1,healthcare,2025-03-14,4,13,0,clear,1.0,56,50,high
IN,in_office_1,healthcare,2025-03-14,4,14,0,storm,1.0,47,44,high
IN,in_office_1,healthcare,2025-03-14,4,15,0,storm,1.0,48,51,high
IN,in_office_1,healthcare,2025-03-14,4,16,0,normal,1.0,34,27,moderate
IN,in_office_1,healthcare,2025-03-15,5,9,0,storm,1.0,10,3,low
IN,in_office_1,healthcare,2025-03-15,5,10,0,rain,1.0,36,39,moderate
IN,in_office_1,healthcare,2025-03-15,5,11,0,extreme_heat,1.0,32,27,moderate
IN,in_office_1,healthcare,2025-03-15,5,12,0,normal,1.0,17,16,low
IN,in_office_1,healthcare,2025-03-15,5,13,0,normal,1.0,37,30,moderate
IN,in_office_1,healthcare,2025-03-15,5,14,0,storm,1.0,19,20,low
IN,in_office_1,healthcare,2025-03-15,5,15,0,storm,1.0,30,25,moderate
IN,in_office_1,healthcare,2025-03-15,5,16,0,storm,1.0,7,12,low
IN,in_office_1,healthcare,2025-03-16,6,9,0,clear,1.0,23,14,moderate
IN,in_office_1,healthcare,2025-03-16,6,10,0,extreme_heat,1.0,14,5,low
IN,in_office_1,healthcare,2025-03-16,6,11,0,rain,1.0,23,26,moderate
IN,in_office_1,healthcare,2025-03-16,6,12,0,storm,1.0,17,11,low
IN,in_office_1,healthcare,2025-03-16,6,13,0,normal,1.0,27,24,moderate
IN,in_office_1,healthcare,2025-03-16,6,14,0,extreme_heat,1.0,28,28,moderate
IN,in_office_1,healthcare,2025-03-16,6,15,0,clear,1.0,34,33,moderate
IN,in_office_1,healthcare,2025-03-16,6,16,0,storm,1.0,21,29,moderate
IN,in_office_1,healthcare,2025-03-17,0,9,0,storm,1.0,17,5,low
IN,in_office_1,healthcare,2025-03-17,0,10,0,extreme_heat,1.0,49,42,high
IN,in_office_1,healthcare,2025-03-17,0,11,0,normal,1.0,72,61,high
IN,in_office_1,healthcare,2025-03-17,0,12,0,rain,1.0,45,42,high
IN,in_office_1,healthcare,2025-03-17,0,13,0,normal,1.0,51,46,high
IN,in_office_1,healthcare,2025-03-17,0,14,0,extreme_heat,1.0,56,50,high
IN,in_office_1,healthcare,2025-03-17,0,15,0,normal,1.0,69,62,high
IN,in_office_1,healthcare,2025-03-17,0,16,0,extreme_heat,1.0,31,24,moderate
IN,in_office_1,healthcare,2025-03-18,1,9,0,storm,1.0,18,15,low
IN,in_office_1,healthcare,2025-03-18,1,10,0,storm,1.0,39,40,moderate
IN,in_office_1,healthcare,2025-03-18,1,11,0,rain,1.0,62,58,high
IN,in_office_1,healthcare,2025-03-18,1,12,0,rain,1.0,48,39,high
IN,in_office_1,healthcare,2025-03-18,1,13,0,storm,1.0,27,22,moderate
IN,in_office_1,healthcare,2025-03-18,1,14,0,storm,1.0,45,37,high
IN,in_office_1,healthcare,2025-03-18,1,15,0,normal,1.0,69,63,high
IN,in_office_1,healthcare,2025-03-18,1,16,0,normal,1.0,39,32,moderate
IN,in_office_1,healthcare,2025-03-19,2,9,0,storm,1.0,27,25,moderate
IN,in_office_1,healthcare,2025-03-19,2,10,0,storm,1.0,44,39,moderate
IN,in_office_1,healthcare,2025-03-19,2,11,0,storm,1.0,35,32,moderate
IN,in_office_1,healthcare,2025-03-19,2,12,0,extreme_heat,1.0,48,41,high
IN,in_office_1,healthcare,2025-03-19,2,13,0,clear,1.0,64,54,high
IN,in_office_1,healthcare,2025-03-19,2,14,0,storm,1.0,47,41,high
IN,in_office_1,healthcare,2025-03-19,2,15,0,clear,1.0,61,68,high
IN,in_office_1,healthcare,2025-03-19,2,16,0,normal,1.0,40,36,moderate
IN,in_office_1,healthcare,2025-03-20,3,9,0,storm,1.0,16,20,low
IN,in_office_1,healthcare,2025-03-20,3,10,0,normal,1.0,83,71,high
IN,in_office_1,healthcare,2025-03-20,3,11,0,clear,1.0,77,63,high
IN,in_office_1,healthcare,2025-03-20,3,12,0,clear,1.0,54,46,high
IN,in_office_1,healthcare,2025-03-20,3,13,0,extreme_heat,1.0,36,29,moderate
IN,in_office_1,healthcare,2025-03-20,3,14,0,storm,1.0,37,36,moderate
IN,in_office_1,healthcare,2025-03-20,3,15,0,rain,1.0,57,53,high
IN,in_office_1,healthcare,2025-03-20,3,16,0,rain,1.0,39,45,moderate
IN,in_office_1,healthcare,2025-03-21,4,9,0,extreme_heat,1.0,37,35,moderate
IN,in_office_1,healthcare,2025-03-21,4,10,0,clear,1.0,72,63,high
IN,in_office_1,healthcare,2025-03-21,4,11,0,storm,1.0,40,29,moderate
IN,in_office_1,healthcare,2025-03-21,4,12,0,normal,1.0,58,53,high
IN,in_office_1,healthcare,2025-03-21,4,13,0,clear,1.0,63,53,high
IN,in_office_1,healthcare,2025-03-21,4,14,0,extreme_heat,1.0,51,43,high
IN,in_office_1,healthcare,2025-03-21,4,15,0,clear,1.0,65,59,high
IN,in_office_1,healthcare,2025-03-21,4,16,0,normal,1.0,43,42,moderate
IN,in_office_1,healthcare,2025-03-22,5,9,0,rain,1.0,6,8,low
IN,in_office_1,healthcare,2025-03-22,5,10,0,clear,1.0,22,22,moderate
IN,in_office_1,healthcare,2025-03-22,5,11,0,clear,1.0,42,45,moderate
IN,in_office_1,healthcare,2025-03-22,5,12,0,clear,1.0,38,30,moderate
IN,in_office_1,healthcare,2025-03-22,5,13,0,rain,1.0,26,11,moderate
IN,in_office_1,healthcare,2025-03-22,5,14,0,normal,1.0,40,30,moderate
IN,in_office_1,healthcare,2025-03-22,5,15,0,normal,1.0,40,35,moderate
IN,in_office_1,healthcare,2025-03-22,5,16,0,rain,1.0,8,8,low
IN,in_office_1,healthcare,2025-03-23,6,9,0,rain,1.0,11,17,low
IN,in_office_1,healthcare,2025-03-23,6,10,0,rain,1.0,28,19,moderate
IN,in_office_1,healthcare,2025-03-23,6,11,0,rain,1.0,27,25,moderate
IN,in_office_1,healthcare,2025-03-23,6,12,0,normal,1.0,24,23,moderate
IN,in_office_1,healthcare,2025-03-23,6,13,0,extreme_heat,1.0,17,13,low
IN,in_office_1,healthcare,2025-03-23,6,14,0,rain,1.0,30,29,moderate
IN,in_office_1,healthcare,2025-03-23,6,15,0,normal,1.0,38,32,moderate
IN,in_office_1,healthcare,2025-03-23,6,16,0,storm,1.0,23,24,moderate
IN,in_office_1,healthcare,2025-03-24,0,9,0,rain,1.0,22,16,moderate
IN,in_office_1,healthcare,2025-03-24,0,10,0,clear,1.0,71,67,high
