benefit_id,region,category,income_ratio,age_centrality,family_margin,category_match,employment_match_any,region_density,priority_label
in_disability_pension,IN,disability_support,0.1175,0.1765,1,0,1,6,0.5246
in_pmjay,IN,healthcare_support,0.2048,0.8833,3,1,1,6,0.8322
us_section8,US,housing_assistance,0.5145,0.2353,2,0,1,6,0.383
br_minha_casa,BR,housing_assistance,0.3347,0.902,1,1,1,6,0.6617
in_nsap,IN,elderly_care,0.4076,0.2,0,0,1,6,0.3434
br_minha_casa,BR,housing_assistance,0.5037,0.8824,1,0,1,6,0.4501
in_pmaay,IN,housing_assistance,0.5956,0.7843,3,0,1,6,0.4291
us_section8,US,housing_assistance,0.3692,0.1373,0,1,1,6,0.5826
in_pmjay,IN,healthcare_support,0.548,0.4667,2,0,1,6,0.4289
in_disability_pension,IN,disability_support,0.5754,0.5686,1,0,1,6,0.3352
us_ssdi,US,disability_support,0.0,0.7451,1,0,1,6,0.5878
in_nfsa,IN,food_assistance,0.4207,0.3667,0,1,1,6,0.5846
br_sus,BR,healthcare_support,0.0,0.6333,1,0,1,6,0.6197
us_section8,US,housing_assistance,0.4099,0.549,3,1,1,6,0.7624
br_minha_casa,BR,housing_assistance,0.0744,0.2157,1,0,1,6,0.5082
us_ssdi,US,disability_support,0.0,0.3137,1,0,1,6,0.6179
br_bolsa_familia,BR,child_support,0.5968,0.8889,2,1,1,6,0.6607
us_tanf,US,child_support,0.3673,0.7778,0,1,1,6,0.6007
br_bpc,BR,disability_support,0.3657,0.3667,1,0,1,6,0.42
us_section8,US,housing_assistance,0.3974,0.3137,1,0,1,6,0.4272
br_bolsa_familia,BR,child_support,0.1968,0.2222,0,1,1,6,0.6497
in_pmjay,IN,healthcare_support,0.1831,0.5333,3,1,1,6,0.8473
in_nsap,IN,elderly_care,0.0267,0.7667,1,1,1,6,0.7977
in_pmjay,IN,healthcare_support,0.0648,0.9667,0,0,1,6,0.5598
in_pmjay,IN,healthcare_support,0.7157,0.8333,2,0,1,6,0.3191
br_idoso,BR,elderly_care,0.4162,0.3,1,0,1,6,0.3905
us_tanf,US,child_support,0.2884,0.6667,3,0,1,6,0.5947
br_auxilio_emergencial,BR,unemployment,0.0,0.7843,1,1,0,6,0.802
us_medicaid,US,healthcare_support,0.3786,0.2167,2,1,1,6,0.6146
us_snap,US,food_assistance,0.2663,0.4667,2,1,1,6,0.7208
us_unemployment,US,unemployment,0.0,0.9216,2,0,0,6,0.6904
us_snap,US,food_assistance,0.5248,0.1833,3,1,1,6,0.5845
br_sus,BR,healthcare_support,0.0,0.2333,3,1,1,6,0.8907
br_bolsa_familia,BR,child_support,0.5106,0.3333,1,0,1,6,0.3534
br_bolsa_familia,BR,child_support,0.1539,0.2222,0,0,1,6,0.4313
in_disability_pension,IN,disability_support,0.2649,0.6863,1,0,1,6,0.4817
in_disability_pension,IN,disability_support,0.7119,0.3725,0,0,1,6,0.1746
us_ssdi,US,disability_support,0.0,0.3725,1,1,1,6,0.792
br_bolsa_familia,BR,child_support,0.5013,0.8889,1,0,1,6,0.4479
br_minha_casa,BR,housing_assistance,0.1392,1.0,0,0,1,6,0.5399
in_disability_pension,IN,disability_support,0.2108,0.2941,2,0,1,6,0.5676
in_pmaay,IN,housing_assistance,0.1369,0.2549,3,1,1,6,0.8556
br_minha_casa,BR,housing_assistance,0.5921,0.9412,0,0,1,6,0.356
br_auxilio_emergencial,BR,unemployment,0.0,0.1765,3,0,0,6,0.6323
us_medicaid,US,healthcare_support,0.0382,0.2667,3,0,1,6,0.6169
in_pmaay,IN,housing_assistance,0.5784,0.0392,0,0,1,6,0.2278
in_nfsa,IN,food_assistance,0.6077,0.3667,3,1,1,6,0.6096
in_nsap,IN,elderly_care,0.1909,0.8,2,0,1,6,0.5938
in_pmjay,IN,healthcare_support,0.5415,0.1,3,0,1,6,0.4416
br_bpc,BR,disability_support,0.2585,0.5,1,0,1,6,0.5322
us_ssdi,US,disability_support,0.0,0.0,3,1,1,6,0.8532
br_auxilio_emergencial,BR,unemployment,0.0,0.4118,3,0,0,6,0.7035
in_nfsa,IN,food_assistance,0.6832,0.4,1,1,1,6,0.4689
us_medicaid,US,healthcare_support,0.5118,0.6667,3,1,1,6,0.6618
in_disability_pension,IN,disability_support,0.6321,0.0588,1,1,1,6,0.5083
us_medicaid,US,healthcare_support,0.2528,0.8667,0,1,1,6,0.6366
in_disability_pension,IN,disability_support,0.52,0.8431,2,1,1,6,0.6614
in_icds,IN,child_support,0.7099,1.0,1,1,1,6,0.4815
br_minha_casa,BR,housing_assistance,0.1779,0.8235,1,0,1,6,0.5039
us_medicaid,US,healthcare_support,0.3132,0.5167,0,0,1,6,0.3626
in_nsap,IN,elderly_care,0.2995,0.3667,1,0,1,6,0.4064
in_nfsa,IN,food_assistance,0.8114,0.5,1,0,1,6,0.2351
br_minha_casa,BR,housing_assistance,0.4597,0.549,3,0,1,6,0.4588
in_pmaay,IN,housing_assistance,0.341,0.3529,0,1,1,6,0.5792
us_section8,US,housing_assistance,0.0035,0.6078,3,1,1,6,0.923
us_section8,US,housing_assistance,0.4125,0.5882,0,1,1,6,0.5472
us_snap,US,food_assistance,0.4383,0.25,2,0,1,6,0.4471
br_minha_casa,BR,housing_assistance,0.15,0.6471,1,1,1,6,0.7301
br_minha_casa,BR,housing_assistance,0.1414,0.6667,1,0,1,6,0.601
in_icds,IN,child_support,0.2071,0.6667,2,1,1,6,0.7803
in_nsap,IN,elderly_care,0.7931,0.5667,0,1,1,6,0.4007
us_unemployment,US,unemployment,0.0,0.098,0,0,0,6,0.5083
br_minha_casa,BR,housing_assistance,0.133,0.5294,3,0,1,6,0.673
us_snap,US,food_assistance,0.351,0.4,0,0,1,6,0.4148
us_medicaid,US,healthcare_support,0.2597,0.2167,2,0,1,6,0.5226
br_bolsa_familia,BR,child_support,0.562,0.8889,3,0,1,6,0.4627
in_icds,IN,child_support,0.6454,1.0,0,1,1,6,0.4704
in_disability_pension,IN,disability_support,0.5238,0.5098,0,1,1,6,0.5083
in_pmaay,IN,housing_assistance,0.4168,0.451,1,0,1,6,0.396
us_section8,US,housing_assistance,0.5379,0.7451,1,1,1,6,0.5783
br_bpc,BR,disability_support,0.7343,0.6833,2,0,1,6,0.3512
in_pmjay,IN,healthcare_support,0.2682,1.0,3,0,1,6,0.5945
us_snap,US,food_assistance,0.0794,0.5833,1,1,1,6,0.7444
us_snap,US,food_assistance,0.793,0.15,2,0,1,6,0.2229
in_nsap,IN,elderly_care,0.1169,0.0333,3,1,1,6,0.8046
us_section8,US,housing_assistance,0.1972,0.2157,3,0,1,6,0.5908
in_icds,IN,child_support,0.3437,0.0,1,0,1,6,0.3909
br_bolsa_familia,BR,child_support,0.6957,0.4444,1,1,1,6,0.438
us_tanf,US,child_support,0.1544,0.5556,1,0,1,6,0.5698
in_disability_pension,IN,disability_support,0.4982,0.4118,2,0,1,6,0.376
us_snap,US,food_assistance,0.5476,0.7,2,0,1,6,0.3901
in_nsap,IN,elderly_care,0.5154,0.1667,0,0,1,6,0.3285
us_unemployment,US,unemployment,0.0,0.1176,0,0,0,6,0.5035
us_unemployment,US,unemployment,0.0,0.098,0,0,0,6,0.496
us_snap,US,food_assistance,0.5061,0.45,3,1,1,6,0.659
br_sus,BR,healthcare_support,0.0,0.8,0,0,1,6,0.6207
in_pmjay,IN,healthcare_support,0.3604,0.5333,3,1,1,6,0.7391
in_pmaay,IN,housing_assistance,0.3238,0.3922,3,1,1,6,0.7867
br_auxilio_emergencial,BR,unemployment,0.0,0.5882,1,1,0,6,0.7908
in_pmaay,IN,housing_assistance,0.764,0.1765,0,0,1,6,0.1917
br_auxilio_emergencial,BR,unemployment,0.0,0.8824,1,0,0,6,0.6578
br_auxilio_emergencial,BR,unemployment,0.0,0.6078,3,1,0,6,0.928
in_nsap,IN,elderly_care,0.5796,0.8333,2,1,1,6,0.6174
br_sus,BR,healthcare_support,0.0,0.5333,1,1,1,6,0.7809
br_idoso,BR,elderly_care,0.1283,0.4333,0,1,1,6,0.6564
in_nfsa,IN,food_assistance,0.5098,0.8,0,1,1,6,0.5347
br_minha_casa,BR,housing_assistance,0.3366,0.0784,2,0,1,6,0.5061
br_bpc,BR,disability_support,0.672,0.2167,1,0,1,6,0.2244
in_nsap,IN,elderly_care,0.3795,0.0,3,0,1,6,0.4981
br_auxilio_emergencial,BR,unemployment,0.0,0.7843,2,0,0,6,0.654
in_pmaay,IN,housing_assistance,0.3889,1.0,0,0,1,6,0.4061
br_idoso,BR,elderly_care,0.1326,0.1333,3,0,1,6,0.6161
br_bolsa_familia,BR,child_support,0.4887,0.2222,0,0,1,6,0.2535
br_minha_casa,BR,housing_assistance,0.25,0.2941,2,0,1,6,0.4947
br_bolsa_familia,BR,child_support,0.4329,0.0,0,0,1,6,0.3414
br_bpc,BR,disability_support,0.3111,0.0167,0,0,1,6,0.3392
in_nsap,IN,elderly_care,0.4892,0.5667,1,1,1,6,0.5777
us_medicaid,US,healthcare_support,0.6583,0.7333,0,1,1,6,0.5141
in_nsap,IN,elderly_care,0.5728,0.3,3,1,1,6,0.6129
br_idoso,BR,elderly_care,0.2871,0.5333,2,0,1,6,0.5033
br_auxilio_emergencial,BR,unemployment,0.0,0.5686,0,1,0,6,0.7506
in_disability_pension,IN,disability_support,0.885,0.8824,0,1,1,6,0.3869
br_auxilio_emergencial,BR,unemployment,0.0,0.0784,3,1,0,6,0.9041
us_ssdi,US,disability_support,0.0,0.4314,1,1,1,6,0.7843
us_snap,US,food_assistance,0.4925,0.7,1,1,1,6,0.6353
us_unemployment,US,unemployment,0.0,0.2157,3,1,0,6,0.8425
us_medicaid,US,healthcare_support,0.233,0.15,3,0,1,6,0.5917
in_nsap,IN,elderly_care,0.3511,0.6667,0,1,1,6,0.6145
br_bpc,BR,disability_support,0.3407,0.3833,1,0,1,6,0.4354
in_nsap,IN,elderly_care,0.6676,0.9333,2,0,1,6,0.4121
us_snap,US,food_assistance,0.249,0.3333,1,0,1,6,0.4214
br_minha_casa,BR,housing_assistance,0.0787,0.7451,3,0,1,6,0.7158
us_ssdi,US,disability_support,0.0,0.6275,1,1,1,6,0.8026
br_bpc,BR,disability_support,0.645,0.0167,1,0,1,6,0.2981
in_pmjay,IN,healthcare_support,0.1624,0.4167,3,1,1,6,0.8504
br_bpc,BR,disability_support,0.4257,0.0167,2,1,1,6,0.5703
br_sus,BR,healthcare_support,0.0,0.4,3,0,1,6,0.6854
in_nsap,IN,elderly_care,0.2739,0.9667,2,0,1,6,0.5765
br_minha_casa,BR,housing_assistance,0.2341,0.4314,1,0,1,6,0.4484
br_idoso,BR,elderly_care,0.3271,0.9,0,0,1,6,0.4833
us_tanf,US,child_support,0.3084,0.2222,1,0,1,6,0.4183
br_minha_casa,BR,housing_assistance,0.5817,0.4314,0,1,1,6,0.4401
br_auxilio_emergencial,BR,unemployment,0.0,0.6863,2,0,0,6,0.6732
br_bpc,BR,disability_support,0.2545,0.9,1,0,1,6,0.4811
in_pmaay,IN,housing_assistance,0.1186,0.7451,3,1,1,6,0.8655
br_bolsa_familia,BR,child_support,0.7302,0.1111,3,0,1,6,0.343
in_nsap,IN,elderly_care,0.294,0.9,1,1,1,6,0.7259
us_snap,US,food_assistance,0.446,0.9833,2,0,1,6,0.5315
us_snap,US,food_assistance,0.2572,0.2833,3,0,1,6,0.5266
br_auxilio_emergencial,BR,unemployment,0.0,0.4118,3,0,0,6,0.7257
us_section8,US,housing_assistance,0.2118,0.1373,2,0,1,6,0.541
br_idoso,BR,elderly_care,0.7457,0.2667,1,0,1,6,0.2627
us_tanf,US,child_support,0.6352,0.1111,3,1,1,6,0.57
br_minha_casa,BR,housing_assistance,0.4568,0.2353,1,0,1,6,0.4166
us_snap,US,food_assistance,0.2881,0.1833,1,0,1,6,0.4034
in_pmjay,IN,healthcare_support,0.1525,0.7167,0,0,1,6,0.4532
us_tanf,US,child_support,0.261,0.8889,3,0,1,6,0.5854
in_nfsa,IN,food_assistance,0.475,0.1833,3,1,1,6,0.6492
br_bpc,BR,disability_support,0.2491,0.0833,2,0,1,6,0.4982
br_sus,BR,healthcare_support,0.0,0.5333,0,1,1,6,0.7124
us_tanf,US,child_support,0.4213,0.3333,2,1,1,6,0.6843
in_disability_pension,IN,disability_support,0.1462,0.4314,2,1,1,6,0.8187
us_section8,US,housing_assistance,0.1674,0.9412,0,1,1,6,0.6926
in_nfsa,IN,food_assistance,0.1511,0.05,3,0,1,6,0.5744
in_disability_pension,IN,disability_support,0.1918,0.4902,3,1,1,6,0.8536
br_auxilio_emergencial,BR,unemployment,0.0,0.4314,3,0,0,6,0.7168
us_tanf,US,child_support,0.5453,1.0,0,0,1,6,0.3482
br_sus,BR,healthcare_support,0.0,0.55,1,0,1,6,0.5636
br_bolsa_familia,BR,child_support,0.4554,1.0,2,1,1,6,0.7062
us_ssdi,US,disability_support,0.0,0.6471,0,0,1,6,0.5951
in_pmjay,IN,healthcare_support,0.5334,0.85,1,1,1,6,0.5923
us_section8,US,housing_assistance,0.6956,0.9412,1,0,1,6,0.3193
us_tanf,US,child_support,0.3873,0.4444,0,1,1,6,0.5692
us_unemployment,US,unemployment,0.0,0.4706,0,0,0,6,0.5206
in_icds,IN,child_support,0.6441,0.6667,1,1,1,6,0.5602
br_auxilio_emergencial,BR,unemployment,0.0,0.5098,3,0,0,6,0.6726
us_tanf,US,child_support,0.1708,0.2222,0,0,1,6,0.4262
in_pmjay,IN,healthcare_support,0.3929,0.4333,0,0,1,6,0.341
us_medicaid,US,healthcare_support,0.5797,0.0167,1,0,1,6,0.2652
in_nsap,IN,elderly_care,0.315,0.5667,0,0,1,6,0.4056
br_minha_casa,BR,housing_assistance,0.4452,0.1373,0,0,1,6,0.3472
br_bpc,BR,disability_support,0.5855,0.2667,0,1,1,6,0.4576
us_medicaid,US,healthcare_support,0.3232,0.9833,3,1,1,6,0.8418
in_pmjay,IN,healthcare_support,0.5554,0.4,0,1,1,6,0.4869
in_nfsa,IN,food_assistance,0.464,0.9333,3,0,1,6,0.5601
br_bpc,BR,disability_support,0.1283,0.35,1,1,1,6,0.7716
br_bolsa_familia,BR,child_support,0.3369,0.3333,0,0,1,6,0.3337
br_minha_casa,BR,housing_assistance,0.7114,0.9412,0,0,1,6,0.2295
in_disability_pension,IN,disability_support,0.0879,0.2157,0,0,1,6,0.4699
br_bolsa_familia,BR,child_support,0.5577,0.8889,0,1,1,6,0.5831
br_bolsa_familia,BR,child_support,0.4843,0.4444,3,1,1,6,0.6472
us_ssdi,US,disability_support,0.0,0.7059,2,0,1,6,0.7149
us_medicaid,US,healthcare_support,0.8224,0.8333,1,0,1,6,0.2771
in_pmaay,IN,housing_assistance,0.3084,0.549,0,0,1,6,0.4433
in_nsap,IN,elderly_care,0.4766,0.0333,1,0,1,6,0.3657
br_bolsa_familia,BR,child_support,0.0902,0.4444,2,0,1,6,0.6324
us_snap,US,food_assistance,0.472,0.0333,2,0,1,6,0.3705
us_section8,US,housing_assistance,0.6435,0.2157,1,0,1,6,0.3047
us_unemployment,US,unemployment,0.0,0.6078,0,0,0,6,0.568
in_nsap,IN,elderly_care,0.1845,0.1,2,0,1,6,0.4771
in_pmjay,IN,healthcare_support,0.4941,0.0833,3,0,1,6,0.4225
br_minha_casa,BR,housing_assistance,0.1688,0.8039,3,0,1,6,0.6913
br_sus,BR,healthcare_support,0.0,0.4833,1,0,1,6,0.6409
br_minha_casa,BR,housing_assistance,0.758,0.6667,0,0,1,6,0.1981
us_unemployment,US,unemployment,0.0,0.902,0,0,0,6,0.5402
br_sus,BR,healthcare_support,0.0,0.05,0,0,1,6,0.4805
in_nfsa,IN,food_assistance,0.3111,0.5167,1,1,1,6,0.7082
br_idoso,BR,elderly_care,0.5448,0.9667,0,1,1,6,0.5348
br_bolsa_familia,BR,child_support,0.6284,0.8889,3,0,1,6,0.4388
in_nfsa,IN,food_assistance,0.3625,0.4333,2,0,1,6,0.492
br_minha_casa,BR,housing_assistance,0.4216,0.2745,1,1,1,6,0.5588
br_bolsa_familia,BR,child_support,0.1265,0.4444,0,0,1,6,0.47
in_nsap,IN,elderly_care,0.6197,0.0667,0,1,1,6,0.4316
us_snap,US,food_assistance,0.64,0.8667,1,1,1,6,0.5648
us_tanf,US,child_support,0.192,0.0,3,1,1,6,0.7786
in_pmjay,IN,healthcare_support,0.5152,0.3667,0,0,1,6,0.315
br_bolsa_familia,BR,child_support,0.2997,0.8889,1,1,1,6,0.6672
us_tanf,US,child_support,0.5745,0.7778,3,0,1,6,0.4713
in_pmaay,IN,housing_assistance,0.3377,0.902,1,0,1,6,0.4994
br_sus,BR,healthcare_support,0.0,0.7833,1,1,1,6,0.8478
br_sus,BR,healthcare_support,0.0,0.2333,0,0,1,6,0.5338
in_nfsa,IN,food_assistance,0.5145,0.9667,2,1,1,6,0.6328
in_nfsa,IN,food_assistance,0.5781,0.8333,2,0,1,6,0.3889
br_idoso,BR,elderly_care,0.131,0.2,1,0,1,6,0.5462
us_medicaid,US,healthcare_support,0.6758,0.25,0,0,1,6,0.2234
br_idoso,BR,elderly_care,0.3174,0.8,1,0,1,6,0.4847
us_ssdi,US,disability_support,0.0,0.5882,0,1,1,6,0.7113
in_disability_pension,IN,disability_support,0.1674,0.7451,2,1,1,6,0.7734
us_ssdi,US,disability_support,0.0,0.7451,1,0,1,6,0.586
us_tanf,US,child_support,0.5662,0.2222,2,1,1,6,0.6063
br_auxilio_emergencial,BR,unemployment,0.0,0.4902,2,1,0,6,0.8551
us_unemployment,US,unemployment,0.0,0.5686,3,0,0,6,0.6644
br_auxilio_emergencial,BR,unemployment,0.0,0.9412,0,0,0,6,0.6396
br_idoso,BR,elderly_care,0.7261,0.8,2,1,1,6,0.5201
in_pmjay,IN,healthcare_support,0.4046,0.4667,1,1,1,6,0.6034
us_medicaid,US,healthcare_support,0.2905,0.0,2,0,1,6,0.4257
in_pmjay,IN,healthcare_support,0.3725,0.9,0,1,1,6,0.6373
us_section8,US,housing_assistance,0.3417,0.451,2,0,1,6,0.4823
us_unemployment,US,unemployment,0.0,0.5098,1,1,0,6,0.7878
us_snap,US,food_assistance,0.4148,0.95,0,0,1,6,0.3604
br_sus,BR,healthcare_support,0.0,0.45,2,1,1,6,0.8355
br_bolsa_familia,BR,child_support,0.6943,0.2222,0,1,1,6,0.4432
in_icds,IN,child_support,0.5182,0.6667,3,1,1,6,0.7042
br_bolsa_familia,BR,child_support,0.5301,0.8889,1,1,1,6,0.58
br_bpc,BR,disability_support,0.5656,0.1333,0,0,1,6,0.2345
br_bolsa_familia,BR,child_support,0.6645,0.0,1,0,1,6,0.2747
br_minha_casa,BR,housing_assistance,0.5553,0.7647,0,0,1,6,0.3163
br_bolsa_familia,BR,child_support,0.4678,0.1111,3,1,1,6,0.6994
br_minha_casa,BR,housing_assistance,0.1884,0.549,2,0,1,6,0.5221
in_nsap,IN,elderly_care,0.163,0.1333,0,0,1,6,0.4009
us_section8,US,housing_assistance,0.3569,0.902,2,1,1,6,0.7318
br_idoso,BR,elderly_care,0.5923,0.8,2,0,1,6,0.3773
br_sus,BR,healthcare_support,0.0,0.8,3,0,1,6,0.7026
in_nfsa,IN,food_assistance,0.1831,0.2333,1,1,1,6,0.7257
us_unemployment,US,unemployment,0.0,0.9804,3,1,0,6,0.9533
us_unemployment,US,unemployment,0.0,0.0,0,1,0,6,0.7052
in_pmaay,IN,housing_assistance,0.602,0.2941,0,0,1,6,0.2857
br_bolsa_familia,BR,child_support,0.8849,0.0,1,0,1,6,0.1337
us_unemployment,US,unemployment,0.0,0.2745,0,1,0,6,0.6879
in_disability_pension,IN,disability_support,0.4463,0.5882,1,1,1,6,0.6395
br_bpc,BR,disability_support,0.5809,0.7167,1,0,1,6,0.4076
us_medicaid,US,healthcare_support,0.9066,0.1667,0,1,1,6,0.3515
in_icds,IN,child_support,0.5853,0.0,1,0,1,6,0.2549
in_pmaay,IN,housing_assistance,0.8844,0.8824,0,0,1,6,0.1628
us_ssdi,US,disability_support,0.0,0.5294,1,0,1,6,0.5853
in_nfsa,IN,food_assistance,0.677,0.9167,2,1,1,6,0.5894
us_section8,US,housing_assistance,0.2764,0.0392,2,1,1,6,0.6642
in_icds,IN,child_support,0.0407,0.0,1,0,1,6,0.4894
in_disability_pension,IN,disability_support,0.7611,0.2745,0,1,1,6,0.3497
in_icds,IN,child_support,0.2559,0.6667,0,0,1,6,0.4021
in_nfsa,IN,food_assistance,0.0453,0.6667,0,1,1,6,0.78
in_pmaay,IN,housing_assistance,0.2363,0.5882,3,0,1,6,0.6493
us_ssdi,US,disability_support,0.0,0.4118,0,0,1,6,0.535
br_idoso,BR,elderly_care,0.4877,0.3667,1,0,1,6,0.3424
us_ssdi,US,disability_support,0.0,0.1176,2,1,1,6,0.7791
us_section8,US,housing_assistance,0.497,0.0392,1,0,1,6,0.3058
in_icds,IN,child_support,0.2139,0.3333,3,1,1,6,0.7822
in_nfsa,IN,food_assistance,0.3464,0.4,2,0,1,6,0.5141
br_idoso,BR,elderly_care,0.0987,0.3333,0,0,1,6,0.4421
us_snap,US,food_assistance,0.3669,0.1667,1,0,1,6,0.3908
us_section8,US,housing_assistance,0.4825,0.4118,3,0,1,6,0.4845
br_bolsa_familia,BR,child_support,0.0941,0.8889,1,0,1,6,0.5825
br_minha_casa,BR,housing_assistance,0.2229,0.3333,1,0,1,6,0.5315
us_ssdi,US,disability_support,0.0,0.549,0,1,1,6,0.7725
us_ssdi,US,disability_support,0.0,0.5882,2,0,1,6,0.6579
br_minha_casa,BR,housing_assistance,0.0346,0.3725,2,1,1,6,0.775
us_ssdi,US,disability_support,0.0,0.5294,2,1,1,6,0.8334
us_snap,US,food_assistance,0.1115,0.6833,1,0,1,6,0.5864
us_unemployment,US,unemployment,0.0,0.3137,2,0,0,6,0.5905
in_pmaay,IN,housing_assistance,0.7907,0.2157,1,1,1,6,0.3944
in_icds,IN,child_support,0.3301,0.3333,0,1,1,6,0.5923
br_auxilio_emergencial,BR,unemployment,0.0,0.902,3,0,0,6,0.7098
br_auxilio_emergencial,BR,unemployment,0.0,0.6078,0,1,0,6,0.7466
us_unemployment,US,unemployment,0.0,0.3725,3,1,0,6,0.8374
in_nfsa,IN,food_assistance,0.0462,0.1167,0,1,1,6,0.7345
us_section8,US,housing_assistance,0.1993,0.7059,0,0,1,6,0.4675
in_icds,IN,child_support,0.7632,0.0,1,1,1,6,0.3619
br_idoso,BR,elderly_care,0.1399,1.0,0,0,1,6,0.5693
br_sus,BR,healthcare_support,0.0,0.85,3,0,1,6,0.7712
us_unemployment,US,unemployment,0.0,0.2941,1,0,0,6,0.5813
in_disability_pension,IN,disability_support,0.1916,0.8039,3,0,1,6,0.6079
in_pmjay,IN,healthcare_support,0.5341,0.4,0,0,1,6,0.3385
br_bpc,BR,disability_support,0.3807,0.6667,3,0,1,6,0.5014
in_pmjay,IN,healthcare_support,0.3845,0.8667,0,0,1,6,0.458
br_bpc,BR,disability_support,0.5961,0.4333,1,0,1,6,0.3524
in_disability_pension,IN,disability_support,0.4703,0.3333,2,0,1,6,0.4187
us_section8,US,housing_assistance,0.7448,0.7255,2,1,1,6,0.5194
in_pmaay,IN,housing_assistance,0.5015,0.2157,0,1,1,6,0.5408
br_bpc,BR,disability_support,0.3744,0.55,2,0,1,6,0.4728
br_sus,BR,healthcare_support,0.0,1.0,1,1,1,6,0.8976
in_nsap,IN,elderly_care,0.2735,0.1,2,0,1,6,0.4422
in_nsap,IN,elderly_care,0.5595,0.9333,3,1,1,6,0.6955
br_sus,BR,healthcare_support,0.0,0.2,0,1,1,6,0.7098
br_minha_casa,BR,housing_assistance,0.4069,0.2353,3,0,1,6,0.462
br_bolsa_familia,BR,child_support,0.3993,0.3333,3,0,1,6,0.5357
br_minha_casa,BR,housing_assistance,0.2879,0.4706,1,1,1,6,0.6928
us_section8,US,housing_assistance,0.3948,0.6275,1,1,1,6,0.5967
in_pmaay,IN,housing_assistance,0.3002,0.2941,1,0,1,6,0.4555
br_auxilio_emergencial,BR,unemployment,0.0,0.6471,0,1,0,6,0.7532
in_nsap,IN,elderly_care,0.6132,0.0333,3,0,1,6,0.4238
in_nfsa,IN,food_assistance,0.5804,0.6,0,0,1,6,0.2708
br_sus,BR,healthcare_support,0.0,0.5333,0,1,1,6,0.7633
us_section8,US,housing_assistance,0.1351,0.3333,1,1,1,6,0.7536
us_section8,US,housing_assistance,0.2162,0.0784,0,1,1,6,0.5826
in_disability_pension,IN,disability_support,0.5469,0.3725,1,0,1,6,0.3071
us_medicaid,US,healthcare_support,0.6963,0.1667,3,0,1,6,0.3722
br_auxilio_emergencial,BR,unemployment,0.0,0.3529,1,1,0,6,0.8295
us_medicaid,US,healthcare_support,0.4129,0.5833,0,1,1,6,0.5569
in_pmjay,IN,healthcare_support,0.1477,0.0667,2,1,1,6,0.789
us_section8,US,housing_assistance,0.6684,0.8431,0,0,1,6,0.3328
us_ssdi,US,disability_support,0.0,0.3137,0,1,1,6,0.7391
in_pmjay,IN,healthcare_support,0.6895,0.15,3,0,1,6,0.3444
us_tanf,US,child_support,0.6819,0.8889,3,0,1,6,0.3843
br_minha_casa,BR,housing_assistance,0.5871,0.3725,0,0,1,6,0.2241
us_tanf,US,child_support,0.6655,0.4444,1,0,1,6,0.3318
br_idoso,BR,elderly_care,0.4887,0.3667,2,0,1,6,0.4098
in_nfsa,IN,food_assistance,0.4417,0.4667,1,1,1,6,0.6044
br_bolsa_familia,BR,child_support,0.2105,0.1111,0,0,1,6,0.4062
br_sus,BR,healthcare_support,0.0,0.5,1,0,1,6,0.5833
us_section8,US,housing_assistance,0.5176,0.6471,2,1,1,6,0.6597
us_medicaid,US,healthcare_support,0.1238,0.1333,1,1,1,6,0.743
in_nfsa,IN,food_assistance,0.3364,0.8,0,0,1,6,0.4221
us_section8,US,housing_assistance,0.3102,0.9804,1,0,1,6,0.5465
br_bpc,BR,disability_support,0.4341,0.2,3,0,1,6,0.4887
in_disability_pension,IN,disability_support,0.564,0.4118,3,1,1,6,0.6546
br_auxilio_emergencial,BR,unemployment,0.0,0.4706,0,1,0,6,0.7736
br_auxilio_emergencial,BR,unemployment,0.0,0.0,2,1,0,6,0.7646
us_snap,US,food_assistance,0.3748,0.0833,1,1,1,6,0.5523
us_unemployment,US,unemployment,0.0,0.7451,0,0,0,6,0.6059
in_nfsa,IN,food_assistance,0.5935,0.6833,3,0,1,6,0.4552
br_auxilio_emergencial,BR,unemployment,0.0,0.902,1,0,0,6,0.6744
in_disability_pension,IN,disability_support,0.4277,0.5294,3,1,1,6,0.7416
in_icds,IN,child_support,0.3205,0.6667,2,1,1,6,0.6727
br_minha_casa,BR,housing_assistance,0.3225,0.2941,1,1,1,6,0.6337
in_pmjay,IN,healthcare_support,0.3008,0.2167,1,0,1,6,0.4387
us_medicaid,US,healthcare_support,0.0427,0.4833,1,0,1,6,0.5651
in_disability_pension,IN,disability_support,0.4716,0.6275,0,1,1,6,0.5411
br_minha_casa,BR,housing_assistance,0.6086,0.549,3,0,1,6,0.4743
br_minha_casa,BR,housing_assistance,0.7345,0.3725,2,1,1,6,0.4699
br_minha_casa,BR,housing_assistance,0.4457,0.8627,2,0,1,6,0.4456
br_bolsa_familia,BR,child_support,0.4543,0.2222,3,0,1,6,0.4759
in_icds,IN,child_support,0.1642,0.6667,1,1,1,6,0.7196
in_nsap,IN,elderly_care,0.5054,0.1,2,1,1,6,0.5907
in_disability_pension,IN,disability_support,0.3476,0.5294,1,1,1,6,0.6426
in_pmjay,IN,healthcare_support,0.6351,0.55,2,0,1,6,0.3673
us_snap,US,food_assistance,0.75,0.7167,0,0,1,6,0.2542
in_nsap,IN,elderly_care,0.1115,0.9,1,1,1,6,0.8105
